date,store_id,city,sku_id,product_name,actual_demand,predicted_demand,opening_inventory,received_qty,units_sold,lost_sales,ending_inventory,safety_stock,reorder_point,inventory_position,order_qty,revenue,stockout_flag
2026-06-14,ST004,Delhi,SKU005,Instant Coffee 100g,15,22.58,62,0,15,0,47,13.49,81.23,114,0,2775.0,False
2026-06-14,ST005,Hyderabad,SKU001,Shampoo 340ml,19,23.53,38,0,19,0,19,14.33,84.91,72,60,6251.0,False
2026-06-14,ST005,Hyderabad,SKU002,Bath Soap 100g,43,42.9,88,0,43,0,45,21.59,150.3,207,0,2365.0,False
2026-06-14,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,30,32.97,56,0,30,0,26,22.04,120.95,118,69,6600.0,False
2026-06-14,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,36,35.4,62,0,36,0,26,13.77,119.96,79,112,3825.0,False
2026-06-14,ST005,Hyderabad,SKU005,Instant Coffee 100g,22,21.23,55,0,22,0,33,14.66,78.35,79,0,4070.0,False
2026-06-15,ST001,Chennai,SKU001,Shampoo 340ml,39,23.99,75,0,39,0,36,15.89,87.87,118,0,12831.0,False
2026-06-15,ST001,Chennai,SKU002,Bath Soap 100g,44,42.39,104,0,44,0,60,25.36,152.55,182,0,2420.0,False
2026-06-15,ST001,Chennai,SKU003,Laundry Detergent 1kg,30,33.13,82,0,30,0,52,15.91,115.31,160,0,6600.0,False
2026-06-15,ST001,Chennai,SKU004,Dishwash Liquid 500ml,31,26.66,67,0,31,0,36,18.57,98.54,111,0,3875.0,False
2026-06-15,ST001,Chennai,SKU005,Instant Coffee 100g,17,21.71,48,0,17,0,31,15.85,80.98,100,0,3145.0,False
2026-06-15,ST002,Bengaluru,SKU001,Shampoo 340ml,30,25.02,80,52,30,0,50,13.2,88.27,121,0,9870.0,False
2026-06-15,ST002,Bengaluru,SKU002,Bath Soap 100g,44,44.62,153,103,44,0,109,22.55,156.41,238,0,2420.0,False
2026-06-15,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,33,33.87,54,0,33,0,21,20.28,121.91,152,0,7260.0,False
2026-06-15,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,33,29.8,91,0,33,0,58,16.71,106.12,131,0,4125.0,False
2026-06-15,ST002,Bengaluru,SKU005,Instant Coffee 100g,24,21.45,61,0,24,0,37,11.83,76.17,108,0,4440.0,False
2026-06-15,ST003,Mumbai,SKU001,Shampoo 340ml,21,26.96,33,0,21,0,12,19.9,100.79,149,0,6909.0,False
2026-06-15,ST003,Mumbai,SKU002,Bath Soap 100g,54,45.17,131,0,54,0,77,21.39,156.91,239,0,2970.0,False
2026-06-15,ST003,Mumbai,SKU003,Laundry Detergent 1kg,44,41.58,140,115,44,0,96,20.42,145.15,184,0,9196.0,False
2026-06-15,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,25,30.55,158,84,25,0,133,20.96,112.6,133,0,3125.0,False
2026-06-15,ST003,Mumbai,SKU005,Instant Coffee 100g,17,24.36,95,63,17,0,78,20.51,93.59,142,0,3145.0,False
2026-06-15,ST004,Delhi,SKU001,Shampoo 340ml,17,20.82,68,55,17,0,51,12.51,74.96,123,0,5593.0,False
2026-06-15,ST004,Delhi,SKU002,Bath Soap 100g,35,41.15,111,111,35,0,76,20.98,144.44,208,0,1925.0,False
2026-06-15,ST004,Delhi,SKU003,Laundry Detergent 1kg,28,30.72,59,0,28,0,31,13.41,105.56,137,0,6160.0,False
2026-06-15,ST004,Delhi,SKU004,Dishwash Liquid 500ml,26,29.13,82,70,26,0,56,16.9,104.3,147,0,3250.0,False
2026-06-15,ST004,Delhi,SKU005,Instant Coffee 100g,23,20.65,47,0,23,0,24,13.19,75.15,91,0,4255.0,False
2026-06-15,ST005,Hyderabad,SKU001,Shampoo 340ml,20,20.67,72,53,20,0,52,14.39,76.41,112,0,6580.0,False
2026-06-15,ST005,Hyderabad,SKU002,Bath Soap 100g,34,35.15,207,162,34,0,173,21.61,127.06,173,0,1870.0,False
2026-06-15,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,22,29.19,118,92,22,0,96,21.67,109.24,165,0,4840.0,False
2026-06-15,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,32,31.39,79,53,32,0,47,14.22,108.39,159,0,3600.0,False
2026-06-15,ST005,Hyderabad,SKU005,Instant Coffee 100g,16,19.32,79,46,16,0,63,14.61,72.57,63,49,2960.0,False
2026-06-16,ST001,Chennai,SKU001,Shampoo 340ml,27,23.54,36,0,27,0,9,17.17,87.79,91,0,8883.0,False
2026-06-16,ST001,Chennai,SKU002,Bath Soap 100g,42,39.75,182,122,42,0,140,25.22,144.46,140,84,2310.0,False
2026-06-16,ST001,Chennai,SKU003,Laundry Detergent 1kg,44,33.21,160,108,44,0,116,15.63,115.25,116,0,9680.0,False
2026-06-16,ST001,Chennai,SKU004,Dishwash Liquid 500ml,26,27.6,111,75,26,0,85,18.47,101.28,85,72,3250.0,False
2026-06-16,ST001,Chennai,SKU005,Instant Coffee 100g,24,21.24,100,69,24,0,76,16.14,79.86,76,47,4440.0,False
2026-06-16,ST002,Bengaluru,SKU001,Shampoo 340ml,19,24.52,50,0,19,0,31,12.73,86.29,102,0,6251.0,False
2026-06-16,ST002,Bengaluru,SKU002,Bath Soap 100g,63,43.75,109,0,63,0,46,22.38,153.62,175,0,3465.0,False
2026-06-16,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,34,33.49,152,131,34,0,118,20.1,120.58,118,70,7480.0,False
2026-06-16,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,35,36.76,131,73,35,0,96,16.6,126.87,96,105,3718.75,False
2026-06-16,ST002,Bengaluru,SKU005,Instant Coffee 100g,22,20.83,37,0,22,0,15,11.83,74.31,86,0,4070.0,False
2026-06-16,ST003,Mumbai,SKU001,Shampoo 340ml,26,27.35,149,137,26,0,123,20.36,102.4,123,0,8554.0,False
2026-06-16,ST003,Mumbai,SKU002,Bath Soap 100g,59,46.56,77,0,59,0,18,21.51,161.19,180,0,3245.0,False
2026-06-16,ST003,Mumbai,SKU003,Laundry Detergent 1kg,36,38.55,96,0,36,0,60,20.55,136.21,148,0,7920.0,False
2026-06-16,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,28,31.37,133,0,28,0,105,21.24,115.36,105,74,3500.0,False
2026-06-16,ST003,Mumbai,SKU005,Instant Coffee 100g,24,23.02,78,0,24,0,54,20.99,90.05,118,0,4440.0,False
2026-06-16,ST004,Delhi,SKU001,Shampoo 340ml,27,21.91,51,0,27,0,24,12.96,78.67,96,0,8883.0,False
2026-06-16,ST004,Delhi,SKU002,Bath Soap 100g,38,42.3,76,0,38,0,38,21.09,147.98,170,0,1881.0,False
2026-06-16,ST004,Delhi,SKU003,Laundry Detergent 1kg,32,30.86,137,106,32,0,105,13.54,106.12,105,63,7040.0,False
2026-06-16,ST004,Delhi,SKU004,Dishwash Liquid 500ml,32,28.68,56,0,32,0,24,17.06,103.09,115,0,4000.0,False
2026-06-16,ST004,Delhi,SKU005,Instant Coffee 100g,21,19.81,91,67,21,0,70,13.27,72.71,70,43,3885.0,False
2026-06-16,ST005,Hyderabad,SKU001,Shampoo 340ml,21,21.29,52,0,21,0,31,13.96,77.85,91,0,6909.0,False
2026-06-16,ST005,Hyderabad,SKU002,Bath Soap 100g,40,35.82,173,0,40,0,133,20.11,127.58,133,0,2200.0,False
2026-06-16,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,37,30.64,96,0,37,0,59,22.23,114.15,128,0,8140.0,False
2026-06-16,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,22,27.15,47,0,22,0,25,14.32,95.77,137,0,2750.0,False
2026-06-16,ST005,Hyderabad,SKU005,Instant Coffee 100g,24,19.09,63,0,24,0,39,14.22,71.48,88,0,4440.0,False
2026-06-17,ST001,Chennai,SKU001,Shampoo 340ml,24,23.42,91,82,24,0,67,17.14,87.4,67,68,7896.0,False
2026-06-17,ST001,Chennai,SKU002,Bath Soap 100g,31,41.79,140,0,31,0,109,25.13,150.5,193,0,1705.0,False
2026-06-17,ST001,Chennai,SKU003,Laundry Detergent 1kg,46,34.67,116,0,46,0,70,16.14,120.14,70,120,10120.0,False
2026-06-17,ST001,Chennai,SKU004,Dishwash Liquid 500ml,40,28.23,85,0,40,0,45,18.41,103.1,117,0,5000.0,False
2026-06-17,ST001,Chennai,SKU005,Instant Coffee 100g,20,20.48,76,0,20,0,56,15.96,77.39,103,0,3700.0,False
2026-06-17,ST002,Bengaluru,SKU001,Shampoo 340ml,14,25.73,102,71,14,0,88,13.48,90.68,88,55,4606.0,False
2026-06-17,ST002,Bengaluru,SKU002,Bath Soap 100g,40,43.69,175,129,40,0,135,23.97,155.05,135,108,2200.0,False
2026-06-17,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,35,33.54,118,0,35,0,83,20.1,120.71,153,0,7700.0,False
2026-06-17,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,32,28.55,96,0,32,0,64,16.68,102.33,169,0,4000.0,False
2026-06-17,ST002,Bengaluru,SKU005,Instant Coffee 100g,23,21.03,86,71,23,0,63,11.8,74.89,63,54,4255.0,False
2026-06-17,ST003,Mumbai,SKU001,Shampoo 340ml,25,26.55,123,0,25,0,98,20.36,100.0,98,56,8225.0,False
2026-06-17,ST003,Mumbai,SKU002,Bath Soap 100g,52,50.99,180,162,52,0,128,21.76,174.73,128,149,2860.0,False
2026-06-17,ST003,Mumbai,SKU003,Laundry Detergent 1kg,24,38.71,148,88,24,0,124,20.6,136.73,124,91,5280.0,False
2026-06-17,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,21,30.82,105,0,21,0,84,21.1,113.55,158,0,2625.0,False
2026-06-17,ST003,Mumbai,SKU005,Instant Coffee 100g,39,26.56,118,64,39,0,79,20.93,100.59,79,75,6493.5,False
2026-06-17,ST004,Delhi,SKU001,Shampoo 340ml,14,21.22,96,72,14,0,82,13.05,76.71,82,0,4606.0,False
2026-06-17,ST004,Delhi,SKU002,Bath Soap 100g,37,38.08,170,132,37,0,133,20.98,135.24,133,79,2035.0,False
2026-06-17,ST004,Delhi,SKU003,Laundry Detergent 1kg,33,30.3,105,0,33,0,72,13.52,104.42,135,0,7260.0,False
2026-06-17,ST004,Delhi,SKU004,Dishwash Liquid 500ml,22,27.68,115,91,22,0,93,16.87,99.93,93,63,2750.0,False
2026-06-17,ST004,Delhi,SKU005,Instant Coffee 100g,22,20.39,70,0,22,0,48,13.26,74.42,91,0,4070.0,False
2026-06-17,ST005,Hyderabad,SKU001,Shampoo 340ml,18,20.2,91,60,18,0,73,13.82,74.41,73,42,5922.0,False
2026-06-17,ST005,Hyderabad,SKU002,Bath Soap 100g,30,33.34,133,0,30,0,103,20.09,120.12,103,84,1650.0,False
2026-06-17,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,24,30.39,128,69,24,0,104,21.69,112.88,104,70,5280.0,False
2026-06-17,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,28,27.85,137,112,28,0,109,14.45,98.0,109,0,3500.0,False
2026-06-17,ST005,Hyderabad,SKU005,Instant Coffee 100g,17,17.98,39,0,17,0,22,14.14,68.06,71,0,3145.0,False
2026-06-18,ST001,Chennai,SKU001,Shampoo 340ml,29,24.14,67,0,29,0,38,16.97,89.4,106,0,9541.0,False
2026-06-18,ST001,Chennai,SKU002,Bath Soap 100g,48,43.66,109,0,48,0,61,25.9,156.87,145,100,2640.0,False
2026-06-18,ST001,Chennai,SKU003,Laundry Detergent 1kg,45,34.27,70,0,45,0,25,16.79,119.59,145,0,9900.0,False
2026-06-18,ST001,Chennai,SKU004,Dishwash Liquid 500ml,34,27.43,45,0,34,0,11,19.31,101.62,83,74,4250.0,False
2026-06-18,ST001,Chennai,SKU005,Instant Coffee 100g,21,20.71,56,0,21,0,35,15.83,77.97,82,0,3885.0,False
2026-06-18,ST002,Bengaluru,SKU001,Shampoo 340ml,22,25.23,88,0,22,0,66,14.42,90.1,121,0,7238.0,False
2026-06-18,ST002,Bengaluru,SKU002,Bath Soap 100g,50,44.05,135,0,50,0,85,24.19,156.34,193,0,2750.0,False
2026-06-18,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,43,34.54,83,0,43,0,40,19.75,123.36,110,83,9460.0,False
2026-06-18,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,25,29.54,64,0,25,0,39,16.45,105.07,144,0,3125.0,False
2026-06-18,ST002,Bengaluru,SKU005,Instant Coffee 100g,24,22.08,63,0,24,0,39,11.7,77.93,93,0,4440.0,False
2026-06-18,ST003,Mumbai,SKU001,Shampoo 340ml,28,25.64,98,0,28,0,70,20.09,97.02,126,0,9212.0,False
2026-06-18,ST003,Mumbai,SKU002,Bath Soap 100g,60,60.81,128,0,60,0,68,21.71,204.13,217,0,2640.0,False
2026-06-18,ST003,Mumbai,SKU003,Laundry Detergent 1kg,40,35.28,124,0,40,0,84,22.24,128.08,175,0,8800.0,False
2026-06-18,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,32,30.25,84,0,32,0,52,21.5,112.24,126,0,4000.0,False
2026-06-18,ST003,Mumbai,SKU005,Instant Coffee 100g,23,26.11,79,0,23,0,56,21.72,100.04,131,0,4255.0,False
2026-06-18,ST004,Delhi,SKU001,Shampoo 340ml,23,26.45,82,0,23,0,59,14.07,93.41,59,88,6431.95,False
2026-06-18,ST004,Delhi,SKU002,Bath Soap 100g,35,38.43,133,0,35,0,98,21.01,136.3,177,0,1925.0,False
2026-06-18,ST004,Delhi,SKU003,Laundry Detergent 1kg,53,30.6,72,0,53,0,19,13.4,105.2,82,85,11660.0,False
2026-06-18,ST004,Delhi,SKU004,Dishwash Liquid 500ml,31,26.98,93,0,31,0,62,16.92,97.88,125,0,3875.0,False
2026-06-18,ST004,Delhi,SKU005,Instant Coffee 100g,17,19.74,48,0,17,0,31,13.04,72.25,74,0,3145.0,False
2026-06-18,ST005,Hyderabad,SKU001,Shampoo 340ml,23,19.88,73,0,23,0,50,13.95,73.58,92,0,7567.0,False
2026-06-18,ST005,Hyderabad,SKU002,Bath Soap 100g,43,37.34,103,0,43,0,60,20.92,132.93,144,0,2365.0,False
2026-06-18,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,32,28.91,104,0,32,0,72,22.07,108.79,142,0,7040.0,False
2026-06-18,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,20,26.96,109,0,20,0,89,14.2,95.09,89,61,2500.0,False
2026-06-18,ST005,Hyderabad,SKU005,Instant Coffee 100g,22,16.86,71,49,22,0,49,13.97,64.55,49,50,4070.0,False
2026-06-19,ST001,Chennai,SKU001,Shampoo 340ml,39,31.97,38,0,38,1,0,17.02,112.93,68,109,10001.6,True
2026-06-19,ST001,Chennai,SKU002,Bath Soap 100g,36,41.45,145,84,36,0,109,25.9,150.24,209,0,1980.0,False
2026-06-19,ST001,Chennai,SKU003,Laundry Detergent 1kg,40,34.15,25,0,25,15,0,16.98,119.43,120,0,5500.0,True
2026-06-19,ST001,Chennai,SKU004,Dishwash Liquid 500ml,24,27.53,83,72,24,0,59,19.37,101.96,133,0,3000.0,False
2026-06-19,ST001,Chennai,SKU005,Instant Coffee 100g,24,21.13,82,47,24,0,58,15.31,78.7,58,63,4440.0,False
2026-06-19,ST002,Bengaluru,SKU001,Shampoo 340ml,28,26.46,66,0,28,0,38,14.05,93.41,93,54,8751.4,False
2026-06-19,ST002,Bengaluru,SKU002,Bath Soap 100g,51,44.48,85,0,51,0,34,24.29,157.71,142,105,2805.0,False
2026-06-19,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,37,34.95,110,70,37,0,73,18.74,123.6,156,0,8140.0,False
2026-06-19,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,34,30.36,144,105,34,0,110,16.88,107.95,110,0,4250.0,False
2026-06-19,ST002,Bengaluru,SKU005,Instant Coffee 100g,12,22.52,39,0,12,0,27,11.71,79.27,81,0,2220.0,False
2026-06-19,ST003,Mumbai,SKU001,Shampoo 340ml,33,26.55,70,0,33,0,37,20.08,99.72,93,60,10857.0,False
2026-06-19,ST003,Mumbai,SKU002,Bath Soap 100g,43,43.4,68,0,43,0,25,21.02,151.23,174,0,2365.0,False
2026-06-19,ST003,Mumbai,SKU003,Laundry Detergent 1kg,38,37.31,84,0,38,0,46,21.88,133.81,137,0,8360.0,False
2026-06-19,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,26,31.07,126,74,26,0,100,21.06,114.26,100,77,3250.0,False
2026-06-19,ST003,Mumbai,SKU005,Instant Coffee 100g,31,24.16,56,0,31,0,25,21.15,93.63,100,0,5735.0,False
2026-06-19,ST004,Delhi,SKU001,Shampoo 340ml,15,22.98,59,0,15,0,44,14.07,83.01,132,0,4935.0,False
2026-06-19,ST004,Delhi,SKU002,Bath Soap 100g,40,37.14,98,0,40,0,58,20.65,132.07,137,0,2200.0,False
2026-06-19,ST004,Delhi,SKU003,Laundry Detergent 1kg,40,31.48,82,63,40,0,42,17.81,112.24,127,0,8800.0,False
2026-06-19,ST004,Delhi,SKU004,Dishwash Liquid 500ml,20,27.39,62,0,20,0,42,16.89,99.05,105,0,2500.0,False
2026-06-19,ST004,Delhi,SKU005,Instant Coffee 100g,21,19.27,74,43,21,0,53,12.68,70.5,53,57,3885.0,False
2026-06-19,ST005,Hyderabad,SKU001,Shampoo 340ml,15,21.31,50,0,15,0,35,13.94,77.86,77,44,4935.0,False
2026-06-19,ST005,Hyderabad,SKU002,Bath Soap 100g,35,36.04,60,0,35,0,25,20.76,128.87,109,92,1925.0,False
2026-06-19,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,22,29.92,72,0,22,0,50,21.87,111.63,120,0,4840.0,False
2026-06-19,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,20,25.67,89,0,20,0,69,14.46,91.46,130,0,2500.0,False
2026-06-19,ST005,Hyderabad,SKU005,Instant Coffee 100g,20,18.8,49,0,20,0,29,13.97,70.36,79,0,3700.0,False
2026-06-20,ST001,Chennai,SKU001,Shampoo 340ml,32,28.22,68,68,32,0,36,18.47,103.13,145,0,10528.0,False
2026-06-20,ST001,Chennai,SKU002,Bath Soap 100g,47,47.73,109,0,47,0,62,26.25,169.45,162,103,2585.0,False
2026-06-20,ST001,Chennai,SKU003,Laundry Detergent 1kg,36,39.11,120,120,36,0,84,16.74,134.06,84,129,7920.0,False
2026-06-20,ST001,Chennai,SKU004,Dishwash Liquid 500ml,41,33.65,59,0,41,0,18,19.27,120.22,92,96,5125.0,False
2026-06-20,ST001,Chennai,SKU005,Instant Coffee 100g,24,23.86,58,0,24,0,34,14.72,86.31,97,0,4440.0,False
2026-06-20,ST002,Bengaluru,SKU001,Shampoo 340ml,35,29.6,93,55,35,0,58,14.07,102.88,112,0,11515.0,False
2026-06-20,ST002,Bengaluru,SKU002,Bath Soap 100g,37,49.31,142,108,37,0,105,24.39,172.33,210,0,2035.0,False
2026-06-20,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,40,43.15,73,0,40,0,33,18.74,148.2,116,119,8800.0,False
2026-06-20,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,45,34.28,110,0,45,0,65,16.92,119.77,65,124,5625.0,False
2026-06-20,ST002,Bengaluru,SKU005,Instant Coffee 100g,29,25.39,81,54,29,0,52,12.86,89.04,52,88,5365.0,False
2026-06-20,ST003,Mumbai,SKU001,Shampoo 340ml,37,29.77,93,56,37,0,56,17.11,106.41,116,0,12173.0,False
2026-06-20,ST003,Mumbai,SKU002,Bath Soap 100g,68,52.16,174,149,68,0,106,21.3,177.78,106,177,3740.0,False
2026-06-20,ST003,Mumbai,SKU003,Laundry Detergent 1kg,42,43.29,137,91,42,0,95,21.88,151.75,95,144,9240.0,False
2026-06-20,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,38,34.91,100,0,38,0,62,20.26,124.98,139,0,4750.0,False
2026-06-20,ST003,Mumbai,SKU005,Instant Coffee 100g,18,30.9,100,75,18,0,82,21.32,114.01,82,94,3330.0,False
2026-06-20,ST004,Delhi,SKU001,Shampoo 340ml,23,26.23,44,0,23,0,21,14.39,93.08,109,0,7567.0,False
2026-06-20,ST004,Delhi,SKU002,Bath Soap 100g,43,44.75,137,79,43,0,94,20.64,154.9,94,151,2365.0,False
2026-06-20,ST004,Delhi,SKU003,Laundry Detergent 1kg,38,34.8,42,0,38,0,4,18.08,122.47,89,104,8360.0,False
2026-06-20,ST004,Delhi,SKU004,Dishwash Liquid 500ml,27,32.3,105,63,27,0,78,17.49,114.38,78,101,3375.0,False
2026-06-20,ST004,Delhi,SKU005,Instant Coffee 100g,23,23.55,53,0,23,0,30,11.31,81.97,87,0,4255.0,False
2026-06-20,ST005,Hyderabad,SKU001,Shampoo 340ml,35,30.04,77,42,35,0,42,11.0,101.13,86,76,9787.75,False
2026-06-20,ST005,Hyderabad,SKU002,Bath Soap 100g,43,44.07,109,84,43,0,66,20.9,153.11,158,0,2365.0,False
2026-06-20,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,35,35.08,120,70,35,0,85,22.47,127.72,85,113,7700.0,False
2026-06-20,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,48,36.59,69,0,48,0,21,15.15,124.93,82,117,5100.0,False
2026-06-20,ST005,Hyderabad,SKU005,Instant Coffee 100g,19,21.03,29,0,19,0,10,12.38,75.48,60,58,3515.0,False
2026-06-21,ST001,Chennai,SKU001,Shampoo 340ml,27,27.29,36,0,27,0,9,18.36,100.22,118,0,8883.0,False
2026-06-21,ST001,Chennai,SKU002,Bath Soap 100g,56,47.56,162,100,56,0,106,26.3,168.97,209,0,3080.0,False
2026-06-21,ST001,Chennai,SKU003,Laundry Detergent 1kg,37,39.32,84,0,37,0,47,15.86,133.81,176,0,8140.0,False
2026-06-21,ST001,Chennai,SKU004,Dishwash Liquid 500ml,23,33.66,92,74,23,0,69,20.19,121.16,165,0,2875.0,False
2026-06-21,ST001,Chennai,SKU005,Instant Coffee 100g,32,24.21,34,0,32,0,2,14.22,86.85,65,71,5920.0,False
2026-06-21,ST002,Bengaluru,SKU001,Shampoo 340ml,32,29.89,58,0,32,0,26,14.39,104.05,80,84,10001.6,False
2026-06-21,ST002,Bengaluru,SKU002,Bath Soap 100g,65,48.45,105,0,65,0,40,24.87,170.22,145,123,3575.0,False
2026-06-21,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,40,41.81,116,83,40,0,76,18.01,143.44,195,0,8800.0,False
2026-06-21,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,41,31.93,65,0,41,0,24,18.25,114.04,148,0,5125.0,False
2026-06-21,ST002,Bengaluru,SKU005,Instant Coffee 100g,31,26.57,52,0,31,0,21,12.56,92.27,109,0,5735.0,False
2026-06-21,ST003,Mumbai,SKU001,Shampoo 340ml,23,28.99,56,0,23,0,33,17.78,104.75,93,70,7567.0,False
2026-06-21,ST003,Mumbai,SKU002,Bath Soap 100g,51,59.16,106,0,51,0,55,22.55,200.04,232,0,2805.0,False
2026-06-21,ST003,Mumbai,SKU003,Laundry Detergent 1kg,37,43.53,95,0,37,0,58,21.12,151.7,202,0,8140.0,False
2026-06-21,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,44,38.05,62,0,44,0,18,20.48,134.65,95,116,5500.0,False
2026-06-21,ST003,Mumbai,SKU005,Instant Coffee 100g,25,27.29,82,0,25,0,57,19.31,101.17,151,0,4625.0,False
2026-06-21,ST004,Delhi,SKU001,Shampoo 340ml,26,25.78,109,88,26,0,83,14.37,91.72,83,61,8126.3,False
2026-06-21,ST004,Delhi,SKU002,Bath Soap 100g,41,44.83,94,0,41,0,53,20.41,154.91,204,0,2255.0,False
2026-06-21,ST004,Delhi,SKU003,Laundry Detergent 1kg,30,34.21,89,85,30,0,59,17.68,120.31,163,0,6600.0,False
2026-06-21,ST004,Delhi,SKU004,Dishwash Liquid 500ml,36,31.74,78,0,36,0,42,16.22,111.44,143,0,4500.0,False
2026-06-21,ST004,Delhi,SKU005,Instant Coffee 100g,23,22.89,30,0,23,0,7,11.36,80.04,64,62,4255.0,False
2026-06-21,ST005,Hyderabad,SKU001,Shampoo 340ml,30,26.27,42,0,30,0,12,13.25,92.04,132,0,9870.0,False
2026-06-21,ST005,Hyderabad,SKU002,Bath Soap 100g,53,56.56,66,0,53,0,13,20.91,190.58,105,199,2332.0,False
2026-06-21,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,28,33.45,85,0,28,0,57,22.47,122.82,170,0,6160.0,False
2026-06-21,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,27,28.99,82,61,27,0,55,18.46,105.42,172,0,3375.0,False
2026-06-21,ST005,Hyderabad,SKU005,Instant Coffee 100g,24,21.81,60,50,24,0,36,12.4,77.82,94,0,4440.0,False
2026-06-22,ST001,Chennai,SKU001,Shampoo 340ml,36,23.4,118,109,36,0,82,18.3,88.5,82,54,11844.0,False
2026-06-22,ST001,Chennai,SKU002,Bath Soap 100g,52,42.95,106,0,52,0,54,25.83,154.66,157,0,2860.0,False
2026-06-22,ST001,Chennai,SKU003,Laundry Detergent 1kg,29,34.09,47,0,29,0,18,15.63,117.89,147,0,6380.0,False
2026-06-22,ST001,Chennai,SKU004,Dishwash Liquid 500ml,27,28.46,69,0,27,0,42,20.18,105.57,138,0,3375.0,False
2026-06-22,ST001,Chennai,SKU005,Instant Coffee 100g,26,24.23,65,63,26,0,39,14.54,87.24,110,0,4569.5,False
2026-06-22,ST002,Bengaluru,SKU001,Shampoo 340ml,32,25.05,80,54,32,0,48,14.63,89.78,132,0,10528.0,False
2026-06-22,ST002,Bengaluru,SKU002,Bath Soap 100g,43,48.02,145,105,43,0,102,26.43,170.49,225,0,2365.0,False
2026-06-22,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,26,35.27,76,0,26,0,50,17.02,122.82,169,0,5720.0,False
2026-06-22,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,32,30.17,24,0,24,8,0,18.55,109.07,124,0,3000.0,True
2026-06-22,ST002,Bengaluru,SKU005,Instant Coffee 100g,19,23.45,21,0,19,0,2,12.91,83.25,90,0,3515.0,False
2026-06-22,ST003,Mumbai,SKU001,Shampoo 340ml,37,26.41,93,60,37,0,56,17.95,97.17,126,0,12173.0,False
2026-06-22,ST003,Mumbai,SKU002,Bath Soap 100g,56,44.7,55,0,55,1,0,21.85,155.97,177,0,3025.0,True
2026-06-22,ST003,Mumbai,SKU003,Laundry Detergent 1kg,41,38.38,58,0,41,0,17,21.01,136.14,161,0,9020.0,False
2026-06-22,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,28,31.05,95,77,28,0,67,20.11,113.24,183,0,3500.0,False
2026-06-22,ST003,Mumbai,SKU005,Instant Coffee 100g,19,25.15,57,0,19,0,38,18.87,94.3,132,0,3515.0,False
2026-06-22,ST004,Delhi,SKU001,Shampoo 340ml,18,22.29,83,0,18,0,65,14.42,81.3,126,0,5922.0,False
2026-06-22,ST004,Delhi,SKU002,Bath Soap 100g,48,39.26,53,0,48,0,5,19.69,137.48,156,0,2640.0,False
2026-06-22,ST004,Delhi,SKU003,Laundry Detergent 1kg,30,30.89,59,0,30,0,29,17.51,110.18,133,0,6600.0,False
2026-06-22,ST004,Delhi,SKU004,Dishwash Liquid 500ml,32,26.4,42,0,32,0,10,13.7,92.89,111,0,4000.0,False
2026-06-22,ST004,Delhi,SKU005,Instant Coffee 100g,20,20.3,64,57,20,0,44,11.18,72.07,106,0,3700.0,False
2026-06-22,ST005,Hyderabad,SKU001,Shampoo 340ml,17,21.53,56,44,17,0,39,14.05,78.63,115,0,5593.0,False
