date,day_of_week,is_weekend,store_id,city,sku_id,product_name,category,base_price,promotion,discount_pct,selling_price,units_sold,revenue
2025-01-07,Tuesday,False,ST004,Delhi,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,29,3625.0
2025-01-07,Tuesday,False,ST004,Delhi,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,28,5180.0
2025-01-07,Tuesday,False,ST005,Hyderabad,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,20,6580.0
2025-01-07,Tuesday,False,ST005,Hyderabad,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,40,2200.0
2025-01-07,Tuesday,False,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,30,6600.0
2025-01-07,Tuesday,False,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,30,3750.0
2025-01-07,Tuesday,False,ST005,Hyderabad,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,17,3145.0
2025-01-08,Wednesday,False,ST001,Chennai,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,22,7238.0
2025-01-08,Wednesday,False,ST001,Chennai,SKU002,Bath Soap 100g,Personal Care,55,True,5,52.25,38,1985.5
2025-01-08,Wednesday,False,ST001,Chennai,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,35,7700.0
2025-01-08,Wednesday,False,ST001,Chennai,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,23,2875.0
2025-01-08,Wednesday,False,ST001,Chennai,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,22,4070.0
2025-01-08,Wednesday,False,ST002,Bengaluru,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,32,10528.0
2025-01-08,Wednesday,False,ST002,Bengaluru,SKU002,Bath Soap 100g,Personal Care,55,True,20,44.0,44,1936.0
2025-01-08,Wednesday,False,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,36,7920.0
2025-01-08,Wednesday,False,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,39,4875.0
2025-01-08,Wednesday,False,ST002,Bengaluru,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,32,5920.0
2025-01-08,Wednesday,False,ST003,Mumbai,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,33,10857.0
2025-01-08,Wednesday,False,ST003,Mumbai,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,31,1705.0
2025-01-08,Wednesday,False,ST003,Mumbai,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,32,7040.0
2025-01-08,Wednesday,False,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,27,3375.0
2025-01-08,Wednesday,False,ST003,Mumbai,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,29,5365.0
2025-01-08,Wednesday,False,ST004,Delhi,SKU001,Shampoo 340ml,Personal Care,329,True,15,279.65,25,6991.25
2025-01-08,Wednesday,False,ST004,Delhi,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,37,2035.0
2025-01-08,Wednesday,False,ST004,Delhi,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,25,5500.0
2025-01-08,Wednesday,False,ST004,Delhi,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,30,3750.0
2025-01-08,Wednesday,False,ST004,Delhi,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,18,3330.0
2025-01-08,Wednesday,False,ST005,Hyderabad,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,25,8225.0
2025-01-08,Wednesday,False,ST005,Hyderabad,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,25,1375.0
2025-01-08,Wednesday,False,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,27,5940.0
2025-01-08,Wednesday,False,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,29,3625.0
2025-01-08,Wednesday,False,ST005,Hyderabad,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,23,4255.0
2025-01-09,Thursday,False,ST001,Chennai,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,33,10857.0
2025-01-09,Thursday,False,ST001,Chennai,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,37,2035.0
2025-01-09,Thursday,False,ST001,Chennai,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,24,5280.0
2025-01-09,Thursday,False,ST001,Chennai,SKU004,Dishwash Liquid 500ml,Home Care,125,True,5,118.75,29,3443.75
2025-01-09,Thursday,False,ST001,Chennai,SKU005,Instant Coffee 100g,Beverages,185,True,20,148.0,30,4440.0
2025-01-09,Thursday,False,ST002,Bengaluru,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,26,8554.0
2025-01-09,Thursday,False,ST002,Bengaluru,SKU002,Bath Soap 100g,Personal Care,55,True,5,52.25,62,3239.5
2025-01-09,Thursday,False,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,39,8580.0
2025-01-09,Thursday,False,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,26,3250.0
2025-01-09,Thursday,False,ST002,Bengaluru,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,20,3700.0
2025-01-09,Thursday,False,ST003,Mumbai,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,26,8554.0
2025-01-09,Thursday,False,ST003,Mumbai,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,50,2750.0
2025-01-09,Thursday,False,ST003,Mumbai,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,33,7260.0
2025-01-09,Thursday,False,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,Home Care,125,True,15,106.25,40,4250.0
2025-01-09,Thursday,False,ST003,Mumbai,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,19,3515.0
2025-01-09,Thursday,False,ST004,Delhi,SKU001,Shampoo 340ml,Personal Care,329,True,5,312.55,23,7188.65
2025-01-09,Thursday,False,ST004,Delhi,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,27,1485.0
2025-01-09,Thursday,False,ST004,Delhi,SKU003,Laundry Detergent 1kg,Home Care,220,True,5,209.0,36,7524.0
2025-01-09,Thursday,False,ST004,Delhi,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,27,3375.0
2025-01-09,Thursday,False,ST004,Delhi,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,19,3515.0
2025-01-09,Thursday,False,ST005,Hyderabad,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,23,7567.0
2025-01-09,Thursday,False,ST005,Hyderabad,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,37,2035.0
2025-01-09,Thursday,False,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,38,8360.0
2025-01-09,Thursday,False,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,26,3250.0
2025-01-09,Thursday,False,ST005,Hyderabad,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,14,2590.0
2025-01-10,Friday,False,ST001,Chennai,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,21,6909.0
2025-01-10,Friday,False,ST001,Chennai,SKU002,Bath Soap 100g,Personal Care,55,True,15,46.75,53,2477.75
2025-01-10,Friday,False,ST001,Chennai,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,31,6820.0
2025-01-10,Friday,False,ST001,Chennai,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,27,3375.0
2025-01-10,Friday,False,ST001,Chennai,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,18,3330.0
2025-01-10,Friday,False,ST002,Bengaluru,SKU001,Shampoo 340ml,Personal Care,329,True,5,312.55,14,4375.7
2025-01-10,Friday,False,ST002,Bengaluru,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,37,2035.0
2025-01-10,Friday,False,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,37,8140.0
2025-01-10,Friday,False,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,31,3875.0
2025-01-10,Friday,False,ST002,Bengaluru,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,22,4070.0
2025-01-10,Friday,False,ST003,Mumbai,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,27,8883.0
2025-01-10,Friday,False,ST003,Mumbai,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,35,1925.0
2025-01-10,Friday,False,ST003,Mumbai,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,39,8580.0
2025-01-10,Friday,False,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,32,4000.0
2025-01-10,Friday,False,ST003,Mumbai,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,11,2035.0
2025-01-10,Friday,False,ST004,Delhi,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,20,6580.0
2025-01-10,Friday,False,ST004,Delhi,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,50,2750.0
2025-01-10,Friday,False,ST004,Delhi,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,26,5720.0
2025-01-10,Friday,False,ST004,Delhi,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,26,3250.0
2025-01-10,Friday,False,ST004,Delhi,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,19,3515.0
2025-01-10,Friday,False,ST005,Hyderabad,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,28,9212.0
2025-01-10,Friday,False,ST005,Hyderabad,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,38,2090.0
2025-01-10,Friday,False,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,32,7040.0
2025-01-10,Friday,False,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,18,2250.0
2025-01-10,Friday,False,ST005,Hyderabad,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,13,2405.0
2025-01-11,Saturday,True,ST001,Chennai,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,30,9870.0
2025-01-11,Saturday,True,ST001,Chennai,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,39,2145.0
2025-01-11,Saturday,True,ST001,Chennai,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,36,7920.0
2025-01-11,Saturday,True,ST001,Chennai,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,37,4625.0
2025-01-11,Saturday,True,ST001,Chennai,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,23,4255.0
2025-01-11,Saturday,True,ST002,Bengaluru,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,24,7896.0
2025-01-11,Saturday,True,ST002,Bengaluru,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,54,2970.0
2025-01-11,Saturday,True,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,43,9460.0
2025-01-11,Saturday,True,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,34,4250.0
2025-01-11,Saturday,True,ST002,Bengaluru,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,22,4070.0
2025-01-11,Saturday,True,ST003,Mumbai,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,28,9212.0
2025-01-11,Saturday,True,ST003,Mumbai,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,56,3080.0
2025-01-11,Saturday,True,ST003,Mumbai,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,34,7480.0
2025-01-11,Saturday,True,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,30,3750.0
2025-01-11,Saturday,True,ST003,Mumbai,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,29,5365.0
2025-01-11,Saturday,True,ST004,Delhi,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,31,10199.0
2025-01-11,Saturday,True,ST004,Delhi,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,44,2420.0
2025-01-11,Saturday,True,ST004,Delhi,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,35,7700.0
2025-01-11,Saturday,True,ST004,Delhi,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,35,4375.0
2025-01-11,Saturday,True,ST004,Delhi,SKU005,Instant Coffee 100g,Beverages,185,True,5,175.75,24,4218.0
2025-01-11,Saturday,True,ST005,Hyderabad,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,31,10199.0
2025-01-11,Saturday,True,ST005,Hyderabad,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,46,2530.0
2025-01-11,Saturday,True,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,49,10780.0
2025-01-11,Saturday,True,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,27,3375.0
2025-01-11,Saturday,True,ST005,Hyderabad,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,17,3145.0
2025-01-12,Sunday,True,ST001,Chennai,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,32,10528.0
2025-01-12,Sunday,True,ST001,Chennai,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,44,2420.0
2025-01-12,Sunday,True,ST001,Chennai,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,36,7920.0
2025-01-12,Sunday,True,ST001,Chennai,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,37,4625.0
2025-01-12,Sunday,True,ST001,Chennai,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,23,4255.0
2025-01-12,Sunday,True,ST002,Bengaluru,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,27,8883.0
2025-01-12,Sunday,True,ST002,Bengaluru,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,47,2585.0
2025-01-12,Sunday,True,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,Home Care,220,True,5,209.0,49,10241.0
2025-01-12,Sunday,True,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,25,3125.0
2025-01-12,Sunday,True,ST002,Bengaluru,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,19,3515.0
2025-01-12,Sunday,True,ST003,Mumbai,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,30,9870.0
2025-01-12,Sunday,True,ST003,Mumbai,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,46,2530.0
2025-01-12,Sunday,True,ST003,Mumbai,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,38,8360.0
2025-01-12,Sunday,True,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,27,3375.0
2025-01-12,Sunday,True,ST003,Mumbai,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,26,4810.0
2025-01-12,Sunday,True,ST004,Delhi,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,24,7896.0
2025-01-12,Sunday,True,ST004,Delhi,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,42,2310.0
2025-01-12,Sunday,True,ST004,Delhi,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,33,7260.0
2025-01-12,Sunday,True,ST004,Delhi,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,26,3250.0
2025-01-12,Sunday,True,ST004,Delhi,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,22,4070.0
2025-01-12,Sunday,True,ST005,Hyderabad,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,18,5922.0
2025-01-12,Sunday,True,ST005,Hyderabad,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,47,2585.0
2025-01-12,Sunday,True,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,32,7040.0
2025-01-12,Sunday,True,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,19,2375.0
2025-01-12,Sunday,True,ST005,Hyderabad,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,27,4995.0
2025-01-13,Monday,False,ST001,Chennai,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,21,6909.0
2025-01-13,Monday,False,ST001,Chennai,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,52,2860.0
2025-01-13,Monday,False,ST001,Chennai,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,34,7480.0
2025-01-13,Monday,False,ST001,Chennai,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,24,3000.0
2025-01-13,Monday,False,ST001,Chennai,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,21,3885.0
2025-01-13,Monday,False,ST002,Bengaluru,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,27,8883.0
2025-01-13,Monday,False,ST002,Bengaluru,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,39,2145.0
2025-01-13,Monday,False,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,31,6820.0
2025-01-13,Monday,False,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,24,3000.0
2025-01-13,Monday,False,ST002,Bengaluru,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,17,3145.0
2025-01-13,Monday,False,ST003,Mumbai,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,19,6251.0
2025-01-13,Monday,False,ST003,Mumbai,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,34,1870.0
2025-01-13,Monday,False,ST003,Mumbai,SKU003,Laundry Detergent 1kg,Home Care,220,True,5,209.0,44,9196.0
2025-01-13,Monday,False,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,27,3375.0
2025-01-13,Monday,False,ST003,Mumbai,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,35,6475.0
2025-01-13,Monday,False,ST004,Delhi,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,22,7238.0
2025-01-13,Monday,False,ST004,Delhi,SKU002,Bath Soap 100g,Personal Care,55,True,5,52.25,42,2194.5
2025-01-13,Monday,False,ST004,Delhi,SKU003,Laundry Detergent 1kg,Home Care,220,True,20,176.0,33,5808.0
2025-01-13,Monday,False,ST004,Delhi,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,33,4125.0
2025-01-13,Monday,False,ST004,Delhi,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,28,5180.0
2025-01-13,Monday,False,ST005,Hyderabad,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,23,7567.0
2025-01-13,Monday,False,ST005,Hyderabad,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,36,1980.0
2025-01-13,Monday,False,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,30,6600.0
2025-01-13,Monday,False,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,25,3125.0
2025-01-13,Monday,False,ST005,Hyderabad,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,23,4255.0
2025-01-14,Tuesday,False,ST001,Chennai,SKU001,Shampoo 340ml,Personal Care,329,True,10,296.1,26,7698.6
2025-01-14,Tuesday,False,ST001,Chennai,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,48,2640.0
2025-01-14,Tuesday,False,ST001,Chennai,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,37,8140.0
2025-01-14,Tuesday,False,ST001,Chennai,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,39,4875.0
2025-01-14,Tuesday,False,ST001,Chennai,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,17,3145.0
2025-01-14,Tuesday,False,ST002,Bengaluru,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,26,8554.0
2025-01-14,Tuesday,False,ST002,Bengaluru,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,40,2200.0
2025-01-14,Tuesday,False,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,45,9900.0
2025-01-14,Tuesday,False,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,30,3750.0
2025-01-14,Tuesday,False,ST002,Bengaluru,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,18,3330.0
2025-01-14,Tuesday,False,ST003,Mumbai,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,31,10199.0
2025-01-14,Tuesday,False,ST003,Mumbai,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,47,2585.0
2025-01-14,Tuesday,False,ST003,Mumbai,SKU003,Laundry Detergent 1kg,Home Care,220,True,20,176.0,48,8448.0
2025-01-14,Tuesday,False,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,23,2875.0
2025-01-14,Tuesday,False,ST003,Mumbai,SKU005,Instant Coffee 100g,Beverages,185,True,10,166.5,23,3829.5
2025-01-14,Tuesday,False,ST004,Delhi,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,23,7567.0
2025-01-14,Tuesday,False,ST004,Delhi,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,37,2035.0
2025-01-14,Tuesday,False,ST004,Delhi,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,28,6160.0
2025-01-14,Tuesday,False,ST004,Delhi,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,38,4750.0
2025-01-14,Tuesday,False,ST004,Delhi,SKU005,Instant Coffee 100g,Beverages,185,True,5,175.75,33,5799.75
2025-01-14,Tuesday,False,ST005,Hyderabad,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,19,6251.0
2025-01-14,Tuesday,False,ST005,Hyderabad,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,33,1815.0
2025-01-14,Tuesday,False,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,Home Care,220,True,15,187.0,31,5797.0
2025-01-14,Tuesday,False,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,29,3625.0
2025-01-14,Tuesday,False,ST005,Hyderabad,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,18,3330.0
2025-01-15,Wednesday,False,ST001,Chennai,SKU001,Shampoo 340ml,Personal Care,329,True,5,312.55,31,9689.05
2025-01-15,Wednesday,False,ST001,Chennai,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,42,2310.0
2025-01-15,Wednesday,False,ST001,Chennai,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,34,7480.0
2025-01-15,Wednesday,False,ST001,Chennai,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,33,4125.0
2025-01-15,Wednesday,False,ST001,Chennai,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,18,3330.0
2025-01-15,Wednesday,False,ST002,Bengaluru,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,23,7567.0
2025-01-15,Wednesday,False,ST002,Bengaluru,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,38,2090.0
2025-01-15,Wednesday,False,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,40,8800.0
2025-01-15,Wednesday,False,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,31,3875.0
2025-01-15,Wednesday,False,ST002,Bengaluru,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,10,1850.0
2025-01-15,Wednesday,False,ST003,Mumbai,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,32,10528.0
2025-01-15,Wednesday,False,ST003,Mumbai,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,35,1925.0
2025-01-15,Wednesday,False,ST003,Mumbai,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,41,9020.0
2025-01-15,Wednesday,False,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,28,3500.0
2025-01-15,Wednesday,False,ST003,Mumbai,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,18,3330.0
2025-01-15,Wednesday,False,ST004,Delhi,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,24,7896.0
2025-01-15,Wednesday,False,ST004,Delhi,SKU002,Bath Soap 100g,Personal Care,55,True,10,49.5,48,2376.0
2025-01-15,Wednesday,False,ST004,Delhi,SKU003,Laundry Detergent 1kg,Home Care,220,True,20,176.0,40,7040.0
2025-01-15,Wednesday,False,ST004,Delhi,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,28,3500.0
2025-01-15,Wednesday,False,ST004,Delhi,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,18,3330.0
2025-01-15,Wednesday,False,ST005,Hyderabad,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,22,7238.0
2025-01-15,Wednesday,False,ST005,Hyderabad,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,37,2035.0
2025-01-15,Wednesday,False,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,34,7480.0
2025-01-15,Wednesday,False,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,27,3375.0
2025-01-15,Wednesday,False,ST005,Hyderabad,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,10,1850.0
2025-01-16,Thursday,False,ST001,Chennai,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,19,6251.0
2025-01-16,Thursday,False,ST001,Chennai,SKU002,Bath Soap 100g,Personal Care,55,True,20,44.0,43,1892.0
2025-01-16,Thursday,False,ST001,Chennai,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,35,7700.0
2025-01-16,Thursday,False,ST001,Chennai,SKU004,Dishwash Liquid 500ml,Home Care,125,True,10,112.5,23,2587.5
2025-01-16,Thursday,False,ST001,Chennai,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,23,4255.0
2025-01-16,Thursday,False,ST002,Bengaluru,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,25,8225.0
2025-01-16,Thursday,False,ST002,Bengaluru,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,41,2255.0
2025-01-16,Thursday,False,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,37,8140.0
2025-01-16,Thursday,False,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,Home Care,125,False,0,125.0,26,3250.0
2025-01-16,Thursday,False,ST002,Bengaluru,SKU005,Instant Coffee 100g,Beverages,185,False,0,185.0,17,3145.0
2025-01-16,Thursday,False,ST003,Mumbai,SKU001,Shampoo 340ml,Personal Care,329,False,0,329.0,26,8554.0
2025-01-16,Thursday,False,ST003,Mumbai,SKU002,Bath Soap 100g,Personal Care,55,False,0,55.0,49,2695.0
2025-01-16,Thursday,False,ST003,Mumbai,SKU003,Laundry Detergent 1kg,Home Care,220,False,0,220.0,36,7920.0
